business_date,store_id,category_name,product_name,authoritative_price,quantity,revenue_at_period_price
2024-03-23,S04,Personal Care,Dove Toothpaste 180ml,499.95,2.000,999.90
2024-03-23,S04,Spices & Masala,Eastern Chilli Powder 50g,46.84,3.000,140.52
2024-03-23,S04,Spices & Masala,Eastern Coriander Powder 100g,67.67,1.000,67.67
2024-03-23,S04,Spices & Masala,Eastern Coriander Powder 500g,52.87,1.000,52.87
2024-03-23,S04,Spices & Masala,Eastern Sambar Powder 50g,200.65,3.000,601.95
2024-03-23,S04,Spices & Masala,Eastern Turmeric Powder 50g,334.22,2.000,668.44
2024-03-23,S04,Bakery,English Oven Rusk 400g,71.71,1.000,71.71
2024-03-23,S04,Bakery,English Oven Rusk Pack of 2,86.95,2.000,173.90
2024-03-23,S04,Bakery,English Oven Sandwich Bread 400g,189.36,2.000,378.72
2024-03-23,S04,Spices & Masala,Everest Chilli Powder 50g,151.39,2.000,302.78
2024-03-23,S04,Spices & Masala,Everest Coriander Powder 50g,105.38,1.000,105.38
2024-03-23,S04,Spices & Masala,Everest Coriander Powder 50g,333.88,-5.000,-1669.40
2024-03-23,S04,Spices & Masala,Everest Sambar Powder 200g,252.25,2.000,504.50
2024-03-23,S04,Fruits & Vegetables,Farm Fresh Apple Loose,237.06,3.000,711.18
2024-03-23,S04,Fruits & Vegetables,Farm Fresh Apple Loose,160.29,2.000,320.58
2024-03-23,S04,Fruits & Vegetables,Farm Fresh Banana 500g,104.95,5.000,524.75
2024-03-23,S04,Fruits & Vegetables,Farm Fresh Onion 1kg,154.60,-2.000,-309.20
2024-03-23,S04,Staples & Grains,Fortune Basmati Rice 10kg,229.95,1.000,229.95
2024-03-23,S04,Edible Oils,Fortune Mustard Oil 5L,1150.46,1.000,1150.46
2024-03-23,S04,Staples & Grains,Fortune Whole Wheat Atta 1kg,301.95,6.000,1811.70
2024-03-23,S04,Edible Oils,Gold Winner Rice Bran Oil 1L,1296.43,2.000,2592.86
2024-03-23,S04,Home Care,Harpic Fabric Conditioner 500ml,266.18,2.000,532.36
2024-03-23,S04,Home Care,Harpic Fabric Conditioner 500ml,475.22,3.000,1425.66
2024-03-23,S04,Home Care,Harpic Floor Cleaner 500ml,245.38,-1.000,-245.38
2024-03-23,S04,Bakery,Harvest Gold Pav Bun 400g,55.17,2.000,110.34
2024-03-23,S04,Bakery,Harvest Gold Pav Bun 6 pc,94.53,1.000,94.53
2024-03-23,S04,Bakery,Harvest Gold Rusk 400g,61.37,3.000,184.11
2024-03-23,S04,Bakery,Harvest Gold Sandwich Bread 6 pc,177.19,2.000,354.38
2024-03-23,S04,Dairy,Heritage Cheese Slices 500g,526.95,3.000,1580.85
2024-03-23,S04,Personal Care,Himalaya Hair Oil 340ml,184.66,5.000,923.30
2024-03-23,S04,Personal Care,Himalaya Shampoo 180ml,351.54,3.000,1054.62
2024-03-23,S04,Personal Care,Himalaya Toothpaste 180ml,277.95,3.000,833.85
2024-03-23,S04,Baby Care,Huggies Baby Powder Medium,985.47,2.000,1970.94
2024-03-23,S04,Baby Care,Huggies Baby Soap Medium,547.95,2.000,1095.90
2024-03-23,S04,Baby Care,Huggies Baby Wipes XL,1383.23,1.000,1383.23
2024-03-23,S04,Baby Care,Huggies Diapers Small,1456.57,1.000,1456.57
2024-03-23,S04,Baby Care,Huggies Diapers Small,1243.79,2.000,2487.58
2024-03-23,S04,Frozen & Ready to Eat,ITC Master Chef Frozen Peas 1kg,372.95,1.000,372.95
2024-03-23,S04,Frozen & Ready to Eat,ITC Master Chef Frozen Peas 400g,294.49,2.000,588.98
2024-03-23,S04,Staples & Grains,India Gate Basmati Rice 5kg,216.12,2.000,432.24
2024-03-23,S04,Staples & Grains,India Gate Chana Dal 10kg,69.61,3.000,208.83
2024-03-23,S04,Staples & Grains,India Gate Poha 10kg,1398.34,1.000,1398.34
2024-03-23,S04,Staples & Grains,India Gate Whole Wheat Atta 5kg,803.25,1.000,803.25
2024-03-23,S04,Baby Care,Johnson's Baby Soap Large,481.95,2.000,963.90
2024-03-23,S04,Baby Care,Johnson's Baby Wipes Medium,1290.76,1.000,1290.76
2024-03-23,S04,Baby Care,Johnson's Baby Wipes Small,325.28,-1.000,-325.28
2024-03-23,S04,Home Care,Lizol Detergent Powder 200g,462.03,2.000,924.06
2024-03-23,S04,Home Care,Lizol Floor Cleaner 500ml,418.86,2.000,837.72
2024-03-23,S04,Bakery,Local Bakery Muffin 400g,59.57,2.000,119.14
2024-03-23,S04,Bakery,Local Bakery Muffin Pack of 2,151.97,3.000,455.91
2024-03-23,S04,Bakery,Local Bakery Pav Bun 400g,147.98,2.000,295.96
2024-03-23,S04,Bakery,Local Bakery Pav Bun 400g,47.97,3.000,143.91
2024-03-23,S04,Bakery,Local Bakery Pav Bun Pack of 2,128.68,3.000,386.04
2024-03-23,S04,Bakery,Local Bakery Rusk 400g,197.00,1.000,197.00
2024-03-23,S04,Bakery,Local Bakery Rusk Pack of 2,118.59,3.000,355.77
2024-03-23,S04,Bakery,Local Bakery Sandwich Bread 6 pc,129.59,1.000,129.59
2024-03-23,S04,Bakery,Local Bakery Sandwich Bread Pack of 2,39.19,2.000,78.38
2024-03-23,S04,Fruits & Vegetables,Local Mandi Apple 1kg,191.56,1.000,191.56
2024-03-23,S04,Fruits & Vegetables,Local Mandi Apple 1kg,97.06,2.000,194.12
2024-03-23,S04,Fruits & Vegetables,Local Mandi Carrot 500g,172.95,3.000,518.85
2024-03-23,S04,Fruits & Vegetables,Local Mandi Potato 1kg,16.02,2.000,32.04
2024-03-23,S04,Fruits & Vegetables,Local Mandi Tomato 1kg,65.95,1.000,65.95
2024-03-23,S04,Fruits & Vegetables,Local Mandi Tomato 500g,58.36,3.000,175.08
2024-03-23,S04,Spices & Masala,MDH Sambar Powder 100g,193.95,1.000,193.95
2024-03-23,S04,Spices & Masala,MDH Sambar Powder 500g,79.95,3.000,239.85
2024-03-23,S04,Personal Care,Mamaearth Bathing Soap 340ml,477.08,4.000,1908.32
2024-03-23,S04,Personal Care,Mamaearth Body Lotion 100g,440.95,2.000,881.90
2024-03-23,S04,Baby Care,Mamypoko Baby Wipes XL,798.18,2.000,1596.36
2024-03-23,S04,Frozen & Ready to Eat,McCain French Fries 1kg,116.88,3.000,350.64
2024-03-23,S04,Frozen & Ready to Eat,McCain Ready Paratha 1kg,119.54,2.000,239.08
2024-03-23,S04,Frozen & Ready to Eat,McCain Ready Paratha 1kg,162.96,3.000,488.88
2024-03-23,S04,Frozen & Ready to Eat,McCain Ready Paratha 1kg,407.95,1.000,407.95
2024-03-23,S04,Dairy,Milky Mist Ghee 200ml,478.23,2.000,956.46
2024-03-23,S04,Dairy,Milky Mist Toned Milk 200ml,524.95,2.000,1049.90
2024-03-23,S04,Dairy,Milky Mist Toned Milk 200ml,243.66,2.000,487.32
2024-03-23,S04,Bakery,Modern Rusk 400g,198.67,3.000,596.01
2024-03-23,S04,Bakery,Modern Sandwich Bread 400g,173.36,4.000,693.44
2024-03-23,S04,Dairy,Mother Dairy Ghee 500g,336.02,5.000,1680.10
2024-03-23,S04,Dairy,Nandini Cheese Slices 1L,360.34,5.000,1801.70
2024-03-23,S04,Dairy,Nandini Ghee 500g,619.87,2.000,1239.74
2024-03-23,S04,Stationery & General,Nataraj Ball Pen 1 pc,405.96,4.000,1623.84
2024-03-23,S04,Stationery & General,Nataraj Ball Pen Pack of 5,452.38,1.000,452.38
2024-03-23,S04,Stationery & General,Nataraj Pencil Box 500 sheets,182.34,2.000,364.68
2024-03-23,S04,Stationery & General,Nataraj Pencil Box 500 sheets,317.95,2.000,635.90
2024-03-23,S04,Stationery & General,Nataraj Pencil Box Pack of 5,263.95,2.000,527.90
2024-03-23,S04,Confectionery,Nestle Candy Pack 25g,135.84,2.000,271.68
2024-03-23,S04,Confectionery,Nestle Candy Pack Pack of 10,226.32,4.000,905.28
2024-03-23,S04,Confectionery,Nestle Dark Chocolate Pack of 10,35.56,5.000,177.80
2024-03-23,S04,Confectionery,Nestle Milk Chocolate 50g,110.48,2.000,220.96
2024-03-23,S04,Personal Care,Nivea Bathing Soap 340ml,561.95,2.000,1123.90
2024-03-23,S04,Personal Care,Nivea Bathing Soap 75g,312.05,4.000,1248.20
2024-03-23,S04,Personal Care,Nivea Toothpaste 340ml,517.39,3.000,1552.17
2024-03-23,S04,Baby Care,Pampers Baby Powder Large,582.09,2.000,1164.18
2024-03-23,S04,Baby Care,Pampers Baby Wipes Large,481.86,2.000,963.72
2024-03-23,S04,Baby Care,Pampers Baby Wipes Small,342.53,2.000,685.06
2024-03-23,S04,Baby Care,Pampers Diapers Large,218.95,2.000,437.90
2024-03-23,S04,Baby Care,Pampers Diapers Small,1189.17,2.000,2378.34
2024-03-23,S04,Beverages,Paper Boat Cola 250g,21.31,2.000,42.62
2024-03-23,S04,Beverages,Paper Boat Instant Coffee 2L,115.95,1.000,115.95
2024-03-23,S04,Beverages,Paper Boat Mango Juice 1L,256.95,2.000,513.90
2024-03-23,S04,Beverages,Paper Boat Mango Juice 250g,299.72,2.000,599.44
2024-03-23,S04,Biscuits & Snacks,Parle Cookies 60g,79.16,1.000,79.16
2024-03-23,S04,Confectionery,Perfetti Candy Pack Pack of 10,99.05,1.000,99.05
2024-03-23,S04,Confectionery,Perfetti Milk Chocolate 100g,46.48,3.000,139.44
2024-03-23,S04,Beverages,Real Instant Coffee 500g,250.41,1.000,250.41
2024-03-23,S04,Beverages,Real Tea Leaf 1L,137.95,4.000,551.80
2024-03-23,S04,Fruits & Vegetables,Safal Apple 1kg,48.95,2.000,97.90
2024-03-23,S04,Fruits & Vegetables,Safal Banana 1kg,86.15,-1.000,-86.15
2024-03-23,S04,Fruits & Vegetables,Safal Carrot 500g,21.80,1.000,21.80
2024-03-23,S04,Fruits & Vegetables,Safal Potato 1kg,158.77,1.000,158.77
2024-03-23,S04,Fruits & Vegetables,Safal Tomato Loose,141.88,1.000,141.88
2024-03-23,S04,Edible Oils,Saffola Groundnut Oil 1L,1036.53,2.000,2073.06
2024-03-23,S04,Edible Oils,Saffola Mustard Oil 2L,1178.10,2.000,2356.20
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,342.69,5.000,1713.45
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,423.01,3.000,1269.03
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Frozen Peas 400g,345.08,3.000,1035.24
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Idli Batter 400g,342.93,1.000,342.93
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,389.72,0.000,0.00
2024-03-23,S04,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,243.81,3.000,731.43
2024-03-23,S04,Edible Oils,Sundrop Mustard Oil 5L,262.51,1.000,262.51
2024-03-23,S04,Edible Oils,Sundrop Mustard Oil 5L,389.95,1.000,389.95
2024-03-23,S04,Edible Oils,Sundrop Rice Bran Oil 2L,680.71,3.000,2042.13
2024-03-23,S04,Edible Oils,Sundrop Rice Bran Oil 5L,592.52,5.000,2962.60
2024-03-23,S04,Edible Oils,Sundrop Rice Bran Oil 5L,1201.33,4.000,4805.32
2024-03-23,S04,Biscuits & Snacks,Sunfeast Cookies 150g,62.95,2.000,125.90
2024-03-23,S04,Biscuits & Snacks,Sunfeast Cookies 60g,21.95,3.000,65.85
2024-03-23,S04,Biscuits & Snacks,Sunfeast Glucose Biscuit 150g,52.85,2.000,105.70
2024-03-23,S04,Biscuits & Snacks,Sunfeast Marie Gold 100g,101.21,1.000,101.21
2024-03-23,S04,Biscuits & Snacks,Sunfeast Marie Gold 100g,84.60,5.000,423.00
2024-03-23,S04,Home Care,Surf Excel Fabric Conditioner 500g,466.84,2.000,933.68
2024-03-23,S04,Home Care,Surf Excel Toilet Cleaner 1kg,365.76,2.000,731.52
2024-03-23,S04,Beverages,Tata Tea Instant Coffee 2L,466.86,1.000,466.86
2024-03-23,S04,Beverages,Tata Tea Soda 1L,335.45,2.000,670.90
2024-03-23,S04,Beverages,Thums Up Cola 250g,495.05,3.000,1485.15
2024-03-23,S04,Beverages,Thums Up Soda 1L,322.78,2.000,645.56
2024-03-23,S04,Biscuits & Snacks,Unibic Glucose Biscuit 400g,52.08,1.000,52.08
2024-03-23,S04,Biscuits & Snacks,Unibic Namkeen Mix 150g,48.10,4.000,192.40
2024-03-23,S04,Home Care,Vim Dishwash Bar 500ml,193.22,3.000,579.66
2024-03-23,S04,Home Care,Vim Toilet Cleaner 500ml,480.46,1.000,480.46
2024-03-23,S04,Frozen & Ready to Eat,iD Fresh French Fries 1kg,80.41,1.000,80.41
2024-03-23,S04,Frozen & Ready to Eat,iD Fresh French Fries 200g,396.14,1.000,396.14
2024-03-23,S04,Frozen & Ready to Eat,iD Fresh Frozen Peas 200g,74.25,3.000,222.75
2024-03-23,S04,Frozen & Ready to Eat,iD Fresh Ready Paratha 1kg,260.17,1.000,260.17
2024-03-23,S05,Spices & Masala,Aachi Sambar Powder 500g,225.19,2.000,450.38
2024-03-23,S05,Spices & Masala,Aachi Sambar Powder 500g,219.41,1.000,219.41
2024-03-23,S05,Staples & Grains,Aashirvaad Basmati Rice 5kg,137.26,2.000,274.52
2024-03-23,S05,Staples & Grains,Aashirvaad Chana Dal 1kg,308.83,2.000,617.66
2024-03-23,S05,Staples & Grains,Aashirvaad Whole Wheat Atta 1kg,449.67,4.000,1798.68
2024-03-23,S05,Confectionery,Amul Choco Chewing Gum 25g,257.95,5.000,1289.75
2024-03-23,S05,Confectionery,Amul Choco Milk Chocolate Pack of 10,255.65,3.000,766.95
2024-03-23,S05,Dairy,Amul Paneer 200g,404.48,3.000,1213.44
2024-03-23,S05,Biscuits & Snacks,Anmol Cream Biscuit 150g,47.87,3.000,143.61
2024-03-23,S05,Biscuits & Snacks,Anmol Glucose Biscuit 250g,77.90,2.000,155.80
2024-03-23,S05,Biscuits & Snacks,Anmol Khakhra 60g,49.24,2.000,98.48
2024-03-23,S05,Biscuits & Snacks,Bikano Khakhra 400g,68.08,2.000,136.16
2024-03-23,S05,Biscuits & Snacks,Bikano Namkeen Mix 400g,132.48,1.000,132.48
2024-03-23,S05,Biscuits & Snacks,Britannia Glucose Biscuit 60g,30.95,4.000,123.80
2024-03-23,S05,Beverages,Bru Mango Juice 600ml,47.95,1.000,47.95
2024-03-23,S05,Confectionery,Cadbury Candy Pack Pack of 10,118.10,1.000,118.10
2024-03-23,S05,Confectionery,Cadbury Candy Pack Pack of 10,21.49,4.000,85.96
2024-03-23,S05,Confectionery,Cadbury Milk Chocolate 50g,256.06,1.000,256.06
2024-03-23,S05,Stationery & General,Camlin A4 Paper Ream 500 sheets,223.25,2.000,446.50
2024-03-23,S05,Stationery & General,Camlin Pencil Box Pack of 5,189.09,3.000,567.27
2024-03-23,S05,Spices & Masala,Catch Coriander Powder 200g,73.95,1.000,73.95
2024-03-23,S05,Stationery & General,Cello A4 Paper Ream 1 pc,336.07,5.000,1680.35
2024-03-23,S05,Stationery & General,Cello A4 Paper Ream 500 sheets,79.95,1.000,79.95
2024-03-23,S05,Stationery & General,Cello Ball Pen 500 sheets,85.95,4.000,343.80
2024-03-23,S05,Stationery & General,Cello Notebook 500 sheets,119.46,2.000,238.92
2024-03-23,S05,Stationery & General,Classmate Notebook Pack of 5,491.90,3.000,1475.70
2024-03-23,S05,Stationery & General,Classmate Notebook Pack of 5,165.67,2.000,331.34
2024-03-23,S05,Stationery & General,Classmate Pencil Box 500 sheets,76.13,1.000,76.13
2024-03-23,S05,Home Care,Comfort Detergent Powder 1kg,152.16,3.000,456.48
2024-03-23,S05,Home Care,Comfort Dishwash Bar 500ml,282.58,2.000,565.16
2024-03-23,S05,Home Care,Comfort Fabric Conditioner 200g,322.15,1.000,322.15
2024-03-23,S05,Home Care,Comfort Floor Cleaner 500g,87.94,3.000,263.82
2024-03-23,S05,Staples & Grains,Daawat Basmati Rice 1kg,1389.68,1.000,1389.68
2024-03-23,S05,Staples & Grains,Daawat Toor Dal 5kg,787.42,2.000,1574.84
2024-03-23,S05,Staples & Grains,Daawat Toor Dal 5kg,1193.22,2.000,2386.44
2024-03-23,S05,Staples & Grains,Daawat Toor Dal 5kg,551.58,1.000,551.58
2024-03-23,S05,Staples & Grains,Daawat Whole Wheat Atta 1kg,303.95,1.000,303.95
2024-03-23,S05,Edible Oils,Dhara Groundnut Oil 1L,481.74,1.000,481.74
2024-03-23,S05,Edible Oils,Dhara Groundnut Oil 1L,1272.67,3.000,3818.01
2024-03-23,S05,Edible Oils,Dhara Sunflower Oil 1L,606.89,1.000,606.89
2024-03-23,S05,Edible Oils,Dhara Sunflower Oil 2L,826.20,3.000,2478.60
2024-03-23,S05,Personal Care,Dove Toothpaste 180ml,386.95,3.000,1160.85
2024-03-23,S05,Spices & Masala,Eastern Chilli Powder 50g,46.84,2.000,93.68
2024-03-23,S05,Spices & Masala,Eastern Coriander Powder 500g,267.41,1.000,267.41
2024-03-23,S05,Spices & Masala,Eastern Turmeric Powder 100g,133.95,2.000,267.90
2024-03-23,S05,Bakery,English Oven Sandwich Bread 400g,128.95,5.000,644.75
2024-03-23,S05,Spices & Masala,Everest Chilli Powder 100g,252.76,1.000,252.76
2024-03-23,S05,Fruits & Vegetables,Farm Fresh Onion 1kg,154.60,2.000,309.20
2024-03-23,S05,Edible Oils,Fortune Groundnut Oil 5L,211.95,2.000,423.90
2024-03-23,S05,Staples & Grains,Fortune Sona Masoori Rice 1kg,1356.49,1.000,1356.49
2024-03-23,S05,Staples & Grains,Fortune Toor Dal 5kg,1247.39,2.000,2494.78
2024-03-23,S05,Edible Oils,Gold Winner Groundnut Oil 1L,1066.24,1.000,1066.24
2024-03-23,S05,Edible Oils,Gold Winner Groundnut Oil 5L,283.38,3.000,850.14
2024-03-23,S05,Edible Oils,Gold Winner Mustard Oil 1L,834.95,2.000,1669.90
2024-03-23,S05,Home Care,Harpic Dishwash Bar 200g,366.79,3.000,1100.37
2024-03-23,S05,Home Care,Harpic Fabric Conditioner 500g,489.79,2.000,979.58
2024-03-23,S05,Home Care,Harpic Toilet Cleaner 1kg,461.42,1.000,461.42
2024-03-23,S05,Bakery,Harvest Gold Rusk Pack of 2,168.15,2.000,336.30
2024-03-23,S05,Bakery,Harvest Gold Rusk Pack of 2,150.26,2.000,300.52
2024-03-23,S05,Bakery,Harvest Gold Sandwich Bread 6 pc,177.19,2.000,354.38
2024-03-23,S05,Dairy,Heritage Ghee 1L,66.17,3.000,198.51
2024-03-23,S05,Dairy,Heritage Toned Milk 200g,415.95,3.000,1247.85
2024-03-23,S05,Personal Care,Himalaya Toothpaste 100g,561.07,2.000,1122.14
2024-03-23,S05,Baby Care,Huggies Baby Powder Medium,271.59,2.000,543.18
2024-03-23,S05,Frozen & Ready to Eat,ITC Master Chef Idli Batter 200g,295.58,2.000,591.16
2024-03-23,S05,Frozen & Ready to Eat,ITC Master Chef Ready Paratha 1kg,259.95,2.000,519.90
2024-03-23,S05,Staples & Grains,India Gate Toor Dal 10kg,163.95,1.000,163.95
2024-03-23,S05,Staples & Grains,India Gate Toor Dal 1kg,771.81,2.000,1543.62
2024-03-23,S05,Staples & Grains,India Gate Whole Wheat Atta 1kg,819.95,2.000,1639.90
2024-03-23,S05,Baby Care,Johnson's Baby Wipes Large,399.23,8.000,3193.84
2024-03-23,S05,Home Care,Lizol Floor Cleaner 200g,401.95,3.000,1205.85
2024-03-23,S05,Home Care,Lizol Floor Cleaner 500ml,418.86,1.000,418.86
2024-03-23,S05,Bakery,Local Bakery Pav Bun 400g,101.77,1.000,101.77
2024-03-23,S05,Bakery,Local Bakery Rusk 400g,197.00,3.000,591.00
2024-03-23,S05,Bakery,Local Bakery Rusk 6 pc,178.05,3.000,534.15
2024-03-23,S05,Bakery,Local Bakery Rusk Pack of 2,140.95,4.000,563.80
2024-03-23,S05,Bakery,Local Bakery Sandwich Bread Pack of 2,107.37,3.000,322.11
2024-03-23,S05,Fruits & Vegetables,Local Mandi Apple 1kg,191.56,1.000,191.56
2024-03-23,S05,Fruits & Vegetables,Local Mandi Apple 500g,248.31,3.000,744.93
2024-03-23,S05,Fruits & Vegetables,Local Mandi Apple 500g,155.69,2.000,311.38
2024-03-23,S05,Fruits & Vegetables,Local Mandi Banana 500g,67.48,1.000,67.48
2024-03-23,S05,Fruits & Vegetables,Local Mandi Potato 1kg,16.02,3.000,48.06
2024-03-23,S05,Fruits & Vegetables,Local Mandi Tomato 1kg,65.95,2.000,131.90
2024-03-23,S05,Fruits & Vegetables,Local Mandi Tomato Loose,19.95,2.000,39.90
2024-03-23,S05,Personal Care,Mamaearth Hair Oil 100g,87.95,2.000,175.90
2024-03-23,S05,Baby Care,Mamypoko Baby Wipes Medium,957.52,1.000,957.52
2024-03-23,S05,Baby Care,Mamypoko Diapers Large,641.17,3.000,1923.51
2024-03-23,S05,Frozen & Ready to Eat,McCain French Fries 400g,205.43,6.000,1232.58
2024-03-23,S05,Frozen & Ready to Eat,McCain French Fries 400g,141.21,2.000,282.42
2024-03-23,S05,Frozen & Ready to Eat,McCain Ready Paratha 1kg,119.54,5.000,597.70
2024-03-23,S05,Frozen & Ready to Eat,McCain Ready Paratha 400g,189.95,3.000,569.85
2024-03-23,S05,Dairy,Milky Mist Butter 200g,524.95,2.000,1049.90
2024-03-23,S05,Dairy,Milky Mist Cheese Slices 200ml,540.93,1.000,540.93
2024-03-23,S05,Dairy,Milky Mist Cheese Slices 500g,478.95,3.000,1436.85
2024-03-23,S05,Dairy,Milky Mist Ghee 500g,738.35,4.000,2953.40
2024-03-23,S05,Bakery,Modern Rusk 6 pc,92.95,2.000,185.90
2024-03-23,S05,Bakery,Modern Rusk Pack of 2,179.95,2.000,359.90
2024-03-23,S05,Dairy,Mother Dairy Cheese Slices 200g,582.95,1.000,582.95
2024-03-23,S05,Dairy,Nandini Cheese Slices 500g,58.95,3.000,176.85
2024-03-23,S05,Dairy,Nandini Cheese Slices 500g,173.46,1.000,173.46
2024-03-23,S05,Stationery & General,Nataraj Pencil Box 500 sheets,402.26,3.000,1206.78
2024-03-23,S05,Confectionery,Nestle Candy Pack 25g,42.41,1.000,42.41
2024-03-23,S05,Confectionery,Nestle Candy Pack 25g,276.61,2.000,553.22
2024-03-23,S05,Confectionery,Nestle Dark Chocolate 50g,22.95,2.000,45.90
2024-03-23,S05,Confectionery,Nestle Milk Chocolate 100g,178.10,2.000,356.20
2024-03-23,S05,Confectionery,Nestle Milk Chocolate 50g,110.48,1.000,110.48
2024-03-23,S05,Confectionery,Nestle Milk Chocolate Pack of 10,232.84,1.000,232.84
2024-03-23,S05,Baby Care,Pampers Baby Powder Medium,153.85,2.000,307.70
2024-03-23,S05,Baby Care,Pampers Baby Powder Medium,277.54,1.000,277.54
2024-03-23,S05,Baby Care,Pampers Baby Powder XL,1101.93,1.000,1101.93
2024-03-23,S05,Baby Care,Pampers Baby Wipes Small,342.53,2.000,685.06
2024-03-23,S05,Baby Care,Pampers Baby Wipes Small,1254.95,2.000,2509.90
2024-03-23,S05,Baby Care,Pampers Diapers XL,296.41,6.000,1778.46
2024-03-23,S05,Beverages,Paper Boat Cola 250g,280.97,2.000,561.94
2024-03-23,S05,Beverages,Paper Boat Instant Coffee 2L,115.95,6.000,695.70
2024-03-23,S05,Beverages,Paper Boat Mango Juice 2L,154.29,3.000,462.87
2024-03-23,S05,Beverages,Paper Boat Mineral Water 2L,471.29,1.000,471.29
2024-03-23,S05,Biscuits & Snacks,Parle Cream Biscuit 150g,95.35,1.000,95.35
2024-03-23,S05,Confectionery,Perfetti Candy Pack 50g,126.28,1.000,126.28
2024-03-23,S05,Confectionery,Perfetti Chewing Gum 25g,27.06,2.000,54.12
2024-03-23,S05,Confectionery,Perfetti Dark Chocolate 25g,94.25,2.000,188.50
2024-03-23,S05,Confectionery,Perfetti Dark Chocolate 25g,80.24,2.000,160.48
2024-03-23,S05,Beverages,Real Instant Coffee 600ml,469.28,1.000,469.28
2024-03-23,S05,Fruits & Vegetables,Safal Apple 1kg,48.95,1.000,48.95
2024-03-23,S05,Fruits & Vegetables,Safal Apple 1kg,298.27,2.000,596.54
2024-03-23,S05,Fruits & Vegetables,Safal Apple 1kg,87.60,3.000,262.80
2024-03-23,S05,Fruits & Vegetables,Safal Banana 500g,105.92,1.000,105.92
2024-03-23,S05,Fruits & Vegetables,Safal Potato 1kg,158.77,2.000,317.54
2024-03-23,S05,Edible Oils,Saffola Mustard Oil 1L,797.95,4.000,3191.80
2024-03-23,S05,Edible Oils,Saffola Mustard Oil 2L,597.95,1.000,597.95
2024-03-23,S05,Frozen & Ready to Eat,Sumeru French Fries 400g,364.24,2.000,728.48
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Frozen Peas 1kg,364.54,2.000,729.08
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Frozen Peas 1kg,305.48,3.000,916.44
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,90.58,2.000,181.16
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Idli Batter 400g,472.66,2.000,945.32
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,389.72,2.000,779.44
2024-03-23,S05,Frozen & Ready to Eat,Sumeru Ready Paratha 200g,71.39,2.000,142.78
2024-03-23,S05,Edible Oils,Sundrop Groundnut Oil 2L,855.55,3.000,2566.65
2024-03-23,S05,Edible Oils,Sundrop Groundnut Oil 2L,976.95,3.000,2930.85
2024-03-23,S05,Edible Oils,Sundrop Mustard Oil 2L,935.36,1.000,935.36
2024-03-23,S05,Edible Oils,Sundrop Sunflower Oil 1L,564.54,2.000,1129.08
2024-03-23,S05,Biscuits & Snacks,Sunfeast Cookies 150g,62.95,1.000,62.95
2024-03-23,S05,Biscuits & Snacks,Sunfeast Khakhra 150g,106.95,3.000,320.85
2024-03-23,S05,Biscuits & Snacks,Sunfeast Marie Gold 60g,32.17,3.000,96.51
2024-03-23,S05,Home Care,Surf Excel Floor Cleaner 200g,296.43,1.000,296.43
2024-03-23,S05,Beverages,Tata Tea Instant Coffee 2L,466.86,3.000,1400.58
2024-03-23,S05,Beverages,Tata Tea Tea Leaf 600ml,121.56,2.000,243.12
2024-03-23,S05,Biscuits & Snacks,Unibic Cream Biscuit 60g,13.83,4.000,55.32
2024-03-23,S05,Biscuits & Snacks,Unibic Marie Gold 400g,22.95,2.000,45.90
2024-03-23,S05,Home Care,Vim Detergent Powder 500g,220.95,5.000,1104.75
2024-03-23,S05,Home Care,Vim Fabric Conditioner 200g,201.95,3.000,605.85
2024-03-23,S05,Frozen & Ready to Eat,iD Fresh French Fries 200g,106.85,3.000,320.55
2024-03-23,S05,Frozen & Ready to Eat,iD Fresh Ready Paratha 200g,257.95,2.000,515.90
2024-03-23,S05,Frozen & Ready to Eat,iD Fresh Ready Paratha 200g,406.95,4.000,1627.80
2024-03-23,S06,Staples & Grains,24 Mantra Toor Dal 10kg,1852.40,2.000,3704.80
2024-03-23,S06,Staples & Grains,24 Mantra Whole Wheat Atta 1kg,1001.95,4.000,4007.80
2024-03-23,S06,Spices & Masala,Aachi Coriander Powder 50g,206.95,1.000,206.95
2024-03-23,S06,Spices & Masala,Aachi Sambar Powder 50g,44.82,2.000,89.64
2024-03-23,S06,Staples & Grains,Aashirvaad Basmati Rice 5kg,137.26,5.000,686.30
2024-03-23,S06,Staples & Grains,Aashirvaad Chana Dal 1kg,457.97,3.000,1373.91
2024-03-23,S06,Staples & Grains,Aashirvaad Poha 5kg,1140.00,1.000,1140.00
2024-03-23,S06,Staples & Grains,Aashirvaad Sona Masoori Rice 10kg,1146.95,3.000,3440.85
